"PropertyID","SALE TYPE","PROPERTY TYPE","CITY","STATE OR PROVINCE","ZIP OR POSTAL CODE","PRICE","BEDS","BATHS","LOCATION","SQUARE FEET","LOT SIZE","YEAR BUILT","$/SQUARE FEET","SOURCE","INTERESTED","LATITUDE","LONGITUDE"
3024,"MLS Listing","Other","DALY CITY","CA",94014,1350000,3,2.5,"DALY CITY",2638,2521,1995,512,"MLSListings","Y",37.686439,-122.460218
3025,"MLS Listing","Townhouse","REDWOOD CITY","CA",94061,1350000,3,2.5,"REDWOOD CITY",1790,3157,1981,754,"MLSListings","Y",37.4678871,-122.221292
3026,"MLS Listing","Multi-Family (2-4 Unit)","Oakland","CA",94603,999000,7,4,"Oakland",2169,6300,1910,461,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.7443406,-122.1729863
3027,"MLS Listing","Vacant Land","San Carlos","CA",94070,1450000,3,2.5,"San Carlos",2091.53,13030,2020,772.32,"MetroList","Y",37.5016945,-122.2861674
3028,"MLS Listing","Single Family Residential","San Francisco","CA",94112,1099000,4,2,"Outer Mission",1380,1999,1908,796,"San Francisco MLS","Y",37.7090016,-122.4586108
3029,"MLS Listing","Condo/Co-op","Walnut Creek","CA",94595-2435,485000,2,1,"Rossmoor",1048,1228819.79,1964,463,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8721269,-122.0791968
3030,"MLS Listing","Single Family Residential","Bolinas","CA",94924,2495000,4,3,"Bolinas",1414,6970,1915,1764,"BAREIS","Y",37.905976,-122.686745
3031,"MLS Listing","Single Family Residential","MOUNTAIN VIEW","CA",94043,1850000,3,2,"MOUNTAIN VIEW",1553,7905,1962,1191,"MLSListings","Y",37.4065131,-122.0733836
3032,"MLS Listing","Single Family Residential","San Anselmo","CA",94960,2498000,5,3.5,"San Anselmo",4111,48787,1973,608,"BAREIS","Y",38.0070579,-122.5843088
3033,"MLS Listing","Condo/Co-op","San Francisco","CA",94109,1945000,3,2,"Downtown",1945,1228819.79,1913,1000,"San Francisco MLS","Y",37.7884037,-122.4132603
3034,"MLS Listing","Single Family Residential","San Rafael","CA",94901,2695000,5,3.5,"San Rafael",5220,87120,1989,516,"BAREIS","Y",37.9829212,-122.5032827
3035,"MLS Listing","Condo/Co-op","San Rafael","CA",94901,359750,2,1.5,"San Rafael",966,1228819.79,1962,372,"BAREIS","Y",37.9665962,-122.5020113
3036,"MLS Listing","Single Family Residential","Oakland","CA",94606,1800000,8,4.5,"Ivy Hill",3700,5700,1923,486,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.7992244,-122.2481289
3037,"MLS Listing","Mobile/Manufactured Home","MILPITAS","CA",95035,219000,1,1,"MILPITAS",728,1228819.79,1989,301,"MLSListings","Y",37.4583852,-121.9139971
3038,"MLS Listing","Vacant Land","San Pablo","CA",94806,160000,3,2.5,"San Pablo",2091.53,14000,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.958391,-122.322445
3039,"MLS Listing","Condo/Co-op","SAN JOSE","CA",95135,745000,2,2.5,"SAN JOSE",1776,1228819.79,1985,419,"MLSListings","Y",37.2874748,-121.7592378
3040,"MLS Listing","Single Family Residential","Orinda","CA",94563,1799000,6,3.5,"Orinda",3299,11600,1961,545,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8890201,-122.2055324
3041,"MLS Listing","Condo/Co-op","Mountain View","CA",94040,925000,2,2,"Ca Mountain View",1013,1300,1975,913,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.4000105,-122.1056753
3042,"MLS Listing","Condo/Co-op","San Francisco","CA",94105,3850000,2,3,"Yerba Buena",2230,1228819.79,2009,1726,"San Francisco MLS","Y",37.7903824,-122.3961531
3043,"MLS Listing","Other","SAN JOSE","CA",95126,999000,3,2.5,"SAN JOSE",2091.53,3792,2020,772.32,"MLSListings","Y",37.3239941,-121.9055076
3044,"MLS Listing","Condo/Co-op","Tiburon","CA",94920,2977000,2,2,"Tiburon",2310,5662,1985,1289,"BAREIS","Y",37.8738471,-122.4530478
3045,"MLS Listing","Condo/Co-op","Berkeley","CA",94704,575000,1,1,"University Cmpus",598,8093,1967,962,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8691684,-122.2498871
3046,"MLS Listing","Condo/Co-op","Walnut Creek","CA",94595,795000,2,2,"Rossmoor",1403,1228819.79,1990,567,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.850207,-122.056209
3047,"MLS Listing","Condo/Co-op","Albany","CA",94706,480000,2,2,"Albany",1113,1228819.79,1977,431,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8946309,-122.3065295
3048,"MLS Listing","Condo/Co-op","San Francisco","CA",94103,875000,2,1,"Mission Dolores",790,1228819.79,2005,1108,"San Francisco MLS","Y",37.7685208,-122.4225934
3049,"MLS Listing","Condo/Co-op","Walnut Creek","CA",94596,869500,2,2,"Walnut Creek",1008,63335,2018,863,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.910195,-122.066411
3050,"MLS Listing","Multi-Family (5+ Unit)","San Francisco","CA",94115,2400000,9,2.5,"Lower Pacific Height",5738,7562,1900,418,"San Francisco MLS","Y",37.7871065,-122.4380298
3051,"MLS Listing","Townhouse","SAN JOSE","CA",95131,849888,3,2.5,"SAN JOSE",1750,1538,1979,486,"MLSListings","Y",37.3758575,-121.8718044
3052,"MLS Listing","Single Family Residential","Walnut Creek","CA",94598,1890000,4,3,"Northgate Rd.",3455,57935,1965,547,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.9059141,-121.9909643
3053,"MLS Listing","Multi-Family (2-4 Unit)","MOUNTAIN VIEW","CA",94041,1995000,3,2.5,"MOUNTAIN VIEW",2138,6847,1957,933,"MLSListings","Y",37.3953548,-122.0902032
3054,"MLS Listing","Condo/Co-op","San Francisco","CA",94103,875000,1,1,"Inner Mission",2091.53,1228819.79,2017,772.32,"San Francisco MLS","Y",37.7651395,-122.4078164
3055,"MLS Listing","Single Family Residential","LOS ALTOS","CA",94024,2588000,3,2.5,"LOS ALTOS",2600,4000,2005,995,"MLSListings","Y",37.3551421,-122.0882125
3056,"MLS Listing","Mobile/Manufactured Home","MOUNTAIN VIEW","CA",94043,230000,3,2,"MOUNTAIN VIEW",1040,1228819.79,1995,221,"MLSListings","Y",37.416598,-122.0694629
3057,"MLS Listing","Other","HAYWARD","CA",94541,1800000,3,2.5,"HAYWARD",2091.53,7668,2020,772.32,"MLSListings","Y",37.6727524,-122.0831486
3058,"MLS Listing","Condo/Co-op","San Francisco","CA",94109,1245000,2,2,"Pacific Heights",1000,1228819.79,1959,1245,"San Francisco MLS","Y",37.7929889,-122.4290733
3059,"MLS Listing","Condo/Co-op","San Francisco","CA",94105,1695000,3,2,"South Beach",1457,1228819.79,2020,1163,"San Francisco MLS","Y",37.7903739,-122.3913812
3060,"MLS Listing","Vacant Land","SAN JOSE","CA",95127,80000,3,2.5,"SAN JOSE",2091.53,10000,2020,772.32,"MLSListings","Y",37.396352,-121.771579
3061,"MLS Listing","Single Family Residential","Fremont","CA",94539,1349999,3,2,"Mission",1049,7500,1931,1287,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.5294909,-121.9206218
3062,"MLS Listing","Single Family Residential","SUNNYVALE","CA",94087,1798888,4,3,"SUNNYVALE",1652,6515,1949,1089,"MLSListings","Y",37.3518672,-122.0267181
3063,"MLS Listing","Single Family Residential","LOS ALTOS HILLS","CA",94022,5795000,6,4.5,"LOS ALTOS HILLS",3369,44277,1963,1720,"MLSListings","Y",37.3712848,-122.1501006
3064,"MLS Listing","Other","OAKLAND","CA",94606,1200000,3,2.5,"OAKLAND",3360,5600,1963,357,"MLSListings","Y",37.7891257,-122.232883
3065,"MLS Listing","Single Family Residential","Benicia","CA",94510,649900,4,3,"Benicia 1",1797,5663,1983,362,"BAREIS","Y",38.0814987,-122.1678419
3066,"MLS Listing","Single Family Residential","San Francisco","CA",94110,1495000,4,2,"Bernal Heights",1645,1750,1900,909,"San Francisco MLS","Y",37.7354818,-122.4116261
3067,"MLS Listing","Single Family Residential","Brentwood","CA",94513,690000,3,2,"Trilogy Vineyards",1946,4656,2017,355,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.899171,-121.7199742
3068,"MLS Listing","Multi-Family (2-4 Unit)","San Francisco","CA",94121,1425000,4,2.5,"Central Richmond",2410,2996,1914,591,"San Francisco MLS","Y",37.7777583,-122.4767139
3069,"MLS Listing","Multi-Family (2-4 Unit)","CUPERTINO","CA",95014,2499000,3,2.5,"CUPERTINO",2633,11176,1974,949,"MLSListings","Y",37.316636,-122.068878
3070,"MLS Listing","Condo/Co-op","Hercules","CA",94547,389000,2,2,"Devonwood",1011,1228819.79,1988,385,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",38.009592,-122.280401
3071,"MLS Listing","Single Family Residential","Alameda","CA",94501,1130000,4,2.5,"Alameda",1679,3276,2000,673,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.7787889,-122.2791458
3072,"MLS Listing","Single Family Residential","SAN JOSE","CA",95116,860000,4,3,"SAN JOSE",1509,5286,1947,570,"MLSListings","Y",37.3454396,-121.8686025
3073,"MLS Listing","Condo/Co-op","OAKLAND","CA",94607,849190,2,2.5,"OAKLAND",1458,1228819.79,2020,582,"MLSListings","Y",37.8146365,-122.2937635
3074,"MLS Listing","Single Family Residential","REDWOOD CITY","CA",94061,1598888,4,2,"REDWOOD CITY",1440,5250,1945,1110,"MLSListings","Y",37.4689112,-122.2370492
3075,"MLS Listing","Condo/Co-op","SAN JOSE","CA",95113,688000,1,1,"SAN JOSE",889,1228819.79,2008,774,"MLSListings","Y",37.3347515,-121.8875365
3076,"MLS Listing","Single Family Residential","Vallejo","CA",94590,639000,1,1,"Vallejo 5",2100,1228819.79,2020,304,"BAREIS","Y",38.1024386,-122.2561934
3077,"MLS Listing","Condo/Co-op","Walnut Creek","CA",94595,590000,2,2,"Rossmoor",1281,2500,1975,461,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.863707,-122.066341
3078,"MLS Listing","Single Family Residential","Walnut Creek","CA",94597,949000,3,2,"Walnut Creek/Lafayette",1302,9890,1961,729,"San Francisco MLS","Y",37.9355484,-122.0558899
3079,"MLS Listing","Condo/Co-op","San Francisco","CA",94124,738000,2,2,"Bayview",1008,1228819.79,2010,732,"San Francisco MLS","Y",37.7250528,-122.3951255
3080,"MLS Listing","Condo/Co-op","SAN JOSE","CA",95128,445000,1,1,"SAN JOSE",658,1228819.79,1988,676,"MLSListings","Y",37.3120843,-121.9390494
3081,"MLS Listing","Multi-Family (2-4 Unit)","SAN JOSE","CA",95129,1470000,3,2.5,"SAN JOSE",1940,6078,1958,758,"MLSListings","Y",37.3080115,-121.9790586
3082,"MLS Listing","Townhouse","PALO ALTO","CA",94303,1698888,3,3,"PALO ALTO",1218,722,2007,1395,"MLSListings","Y",37.4289771,-122.105733
3083,"MLS Listing","Multi-Family (2-4 Unit)","Oakland","CA",94602,998000,3,3,"Oakland",1481,5280,1943,674,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.7926464,-122.2137782
3084,"MLS Listing","Single Family Residential","San Francisco","CA",94117,895000,2,2,"Glen Park",1581,2495,1964,566,"San Francisco MLS","Y",37.7379491,-122.4339175
3085,"MLS Listing","Single Family Residential","Brentwood","CA",94513,1560000,4,3.5,"Brentwood",4131,16639,2016,378,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8947006,-121.7289864
3086,"MLS Listing","Single Family Residential","San Francisco","CA",94118,20000000,6,7.5,"Presidio Heights",10040,1228819.79,2010,1992,"San Francisco MLS","Y",37.7878762,-122.4616957
3087,"MLS Listing","Multi-Family (5+ Unit)","San Francisco","CA",94103,2950000,3,2.5,"South of Market",4740,2000,1907,622,"San Francisco MLS","Y",37.7783965,-122.4106565
3088,"MLS Listing","Condo/Co-op","OAKLAND","CA",94607,749900,3,2.5,"OAKLAND",1478,1228819.79,2020,507,"MLSListings","Y",37.814256,-122.293674
3089,"MLS Listing","Condo/Co-op","OAKLAND","CA",94607,749900,3,2.5,"OAKLAND",1378,1228819.79,2020,544,"MLSListings","Y",37.814263,-122.293679
3090,"MLS Listing","Vacant Land","Larkspur","CA",94939,1495000,3,2.5,"Larkspur",2091.53,147435,2020,772.32,"BAREIS","Y",37.9340372,-122.5483241
3091,"MLS Listing","Vacant Land","Larkspur","CA",94939,1995000,3,2.5,"Larkspur",2091.53,16723,2020,772.32,"BAREIS","Y",37.933591,-122.5484494
3092,"MLS Listing","Vacant Land","Larkspur","CA",94939,1995000,3,2.5,"Larkspur",2091.53,20453,2020,772.32,"BAREIS","Y",37.933454,-122.5489243
3093,"MLS Listing","Vacant Land","Larkspur","CA",94939,2950000,3,2.5,"Larkspur",2091.53,30156,2020,772.32,"BAREIS","Y",37.9340212,-122.5489715
3094,"MLS Listing","Single Family Residential","SANTA CLARA","CA",95050,1999000,6,4,"SANTA CLARA",3541,11043,1912,565,"MLSListings","Y",37.3475105,-121.9501107
3095,"MLS Listing","Single Family Residential","MENLO PARK","CA",94025,4150000,3,2,"MENLO PARK",2739,15750,1939,1515,"MLSListings","Y",37.4615973,-122.1892828
3096,"MLS Listing","Single Family Residential","SAN JOSE","CA",95125,6800000,6,7.5,"SAN JOSE",9021,19653,2020,754,"MLSListings","Y",37.2873991,-121.9110645
3097,"MLS Listing","Condo/Co-op","San Francisco","CA",94110,1125000,2,2,"Bernal Heights",1278,1228819.79,2004,880,"San Francisco MLS","Y",37.744274,-122.4213436
3098,"MLS Listing","Multi-Family (2-4 Unit)","San Francisco","CA",94115,3875000,3,4,"Pacific Heights",3100,1228819.79,1900,1250,"San Francisco MLS","Y",37.789343,-122.439186
3099,"MLS Listing","Single Family Residential","Oakland","CA",94606,1049000,2,1,"Oakland",3141,3613,1911,334,"San Francisco MLS","Y",37.7913961,-122.2453369
3100,"MLS Listing","Single Family Residential","Antioch","CA",94509-3735,275000,1,1,"Older Antioch",562,3500,1935,489,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.9996254,-121.8077935
3101,"MLS Listing","Single Family Residential","Oakland","CA",94621,450000,2,1,"Oakland",864,5092,1937,521,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.7583209,-122.1835405
3102,"MLS Listing","Multi-Family (2-4 Unit)","San Francisco","CA",94133,3495000,7,3.5,"Russian Hill",4215,5327,1928,829,"San Francisco MLS","Y",37.803181,-122.4155651
3103,"MLS Listing","Multi-Family (2-4 Unit)","Oakland","CA",94609,2195000,3,2.5,"Oakland",2832,10320,1932,775,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8428725,-122.2627523
3104,"MLS Listing","Townhouse","SUNNYVALE","CA",94085,1088000,2,2.5,"SUNNYVALE",1277,971,2005,852,"MLSListings","Y",37.3940122,-122.0118448
3105,"MLS Listing","Single Family Residential","San Pablo","CA",94806,439999,3,1.5,"San Pablo Prop",1172,2550,1981,375,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.960912,-122.344662
3106,"MLS Listing","Mobile/Manufactured Home","EAST PALO ALTO","CA",94303,319950,2,2,"EAST PALO ALTO",960,1228819.79,1964,333,"MLSListings","Y",37.4562615,-122.1312086
3107,"MLS Listing","Single Family Residential","Millbrae","CA",94030,2388000,4,3,"San Mateo County",2600,7405,1956,918,"BAREIS","Y",37.6028841,-122.419893
3108,"MLS Listing","Multi-Family (5+ Unit)","OAKLAND","CA",94606,1685000,3,2.5,"OAKLAND",5376,8400,1963,313,"MLSListings","Y",37.7939745,-122.2356753
3109,"MLS Listing","Condo/Co-op","EMERYVILLE","CA",94608,849000,2,2,"EMERYVILLE",1369,1228819.79,1984,620,"MLSListings","Y",37.8412963,-122.2962575
3110,"MLS Listing","Single Family Residential","Mill Valley","CA",94941,2295000,3,3,"Mill Valley",1890,4356,1910,1214,"BAREIS","Y",37.9049986,-122.5544424
3111,"MLS Listing","Vacant Land","Hayward","CA",94541,90000,3,2.5,"Hayward",2091.53,5332,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.6834831,-122.0633316
3112,"MLS Listing","Single Family Residential","Pittsburg","CA",94565,615000,4,3,"Pittsburg",2396,5500,1994,772.32,"MetroList","Y",38.0297941,-121.8826991
3113,"MLS Listing","Vacant Land","Castro Valley","CA",94546,429000,3,2.5,"Castro Valley",2091.53,13713,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.7097784,-122.0736688
3114,"MLS Listing","Condo/Co-op","SAN FRANCISCO","CA",94105,675000,1,1,"SAN FRANCISCO",538,1228819.79,2008,1255,"MLSListings","Y",37.7897457,-122.3908558
3115,"MLS Listing","Multi-Family (5+ Unit)","San Francisco","CA",94114,3750000,9,2.5,"Noe Valley",5460,4347,1957,687,"San Francisco MLS","Y",37.7525794,-122.4422783
3116,"MLS Listing","Townhouse","SAN JOSE","CA",95122,649000,2,2,"SAN JOSE",970,2479,1985,669,"MLSListings","Y",37.3250277,-121.8478822
3117,"MLS Listing","Multi-Family (2-4 Unit)","SAN FRANCISCO","CA",94131,1500000,3,2.5,"SAN FRANCISCO",1994,3000,1910,752,"MLSListings","Y",37.735527,-122.429886
3118,"MLS Listing","Condo/Co-op","Newark","CA",94560,410000,1,1,"Newpark Village",731,250000,1982,561,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.517189,-121.999652
3119,"MLS Listing","Single Family Residential","ALBANY","CA",94706,1488000,4,3.5,"ALBANY",3491,5000,1952,426,"MLSListings","Y",37.889469,-122.3061232
3120,"MLS Listing","Condo/Co-op","Albany","CA",94706,440000,1,1,"Gateview",745,1228819.79,1977,591,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8946309,-122.3065295
3121,"MLS Listing","Multi-Family (2-4 Unit)","San Francisco","CA",94131,1500000,3,3,"Glen Park",1994,3000,1910,752,"San Francisco MLS","Y",37.7356645,-122.4299667
3122,"MLS Listing","Condo/Co-op","Walnut Creek","CA",94596-4859,344500,1,1,"Downtown W.Creek",695,1228819.79,1971,496,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.9008389,-122.0544504
3123,"MLS Listing","Vacant Land","Oakland","CA",94704,75000,3,2.5,"Oakland",2091.53,2608,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8699059,-122.2460057
3124,"MLS Listing","Condo/Co-op","Danville","CA",94526,694950,2,2.5,"Walnut Forest",1283,1228819.79,1972,542,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.815655,-121.994278
3125,"MLS Listing","Single Family Residential","Oakland","CA",94621,499000,2,1,"Santa Fe Tract",728,3000,1924,685,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.7674764,-122.191921
3126,"MLS Listing","Vacant Land","Diablo","CA",94528,1100000,3,2.5,"Diablo",2091.53,40206,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.84341,-121.96043
3127,"MLS Listing","Single Family Residential","Oakland","CA",94606,699000,3,2,"San Antonio",1376,2750,1906,508,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.7897122,-122.2337694
3128,"MLS Listing","Single Family Residential","San Rafael","CA",94901,1050000,3,3,"San Rafael",1872,16988,1973,561,"BAREIS","Y",37.9562569,-122.5138703
3129,"MLS Listing","Vacant Land","San Francisco","CA",94143,3600000,3,2.5,"Visitacion Valley",2091.53,7919,2020,772.32,"San Francisco MLS","Y",37.7102193,-122.4047604
3130,"MLS Listing","Condo/Co-op","San Francisco","CA",94114,1295000,3,2,"Noe Valley",2091.53,1228819.79,1989,772.32,"San Francisco MLS","Y",37.7494203,-122.4414001
3131,"MLS Listing","Single Family Residential","SAN JOSE","CA",95126,1399800,3,2.5,"SAN JOSE",2127,4137,2005,658,"MLSListings","Y",37.336773,-121.9277781
3132,"MLS Listing","Mobile/Manufactured Home","SAN JOSE","CA",95116,119000,2,1,"SAN JOSE",660,1228819.79,1969,180,"MLSListings","Y",37.3402524,-121.8612979
3133,"MLS Listing","Condo/Co-op","San Francisco","CA",94107,920000,1,1,"Mission Bay",982,1228819.79,2004,937,"San Francisco MLS","Y",37.7776422,-122.3934181
3134,"MLS Listing","Single Family Residential","REDWOOD CITY","CA",94062,1300000,2,1,"REDWOOD CITY",770,5000,1925,1688,"MLSListings","Y",37.4800914,-122.2331489
3135,"MLS Listing","Multi-Family (2-4 Unit)","San Francisco","CA",94110,1995000,3,2.5,"Inner Mission",2760,1598,1907,723,"San Francisco MLS","Y",37.7526561,-122.40861
3136,"MLS Listing","Single Family Residential","MENLO PARK","CA",94025,2050000,3,1,"MENLO PARK",1090,5005,1945,1881,"MLSListings","Y",37.4581442,-122.1610118
3137,"MLS Listing","Single Family Residential","Oakland","CA",94619,839000,2,1,"Oakland",1200,181775880,1925,772.32,"MetroList","Y",37.778189,-122.1975077
3138,"MLS Listing","Multi-Family (2-4 Unit)","San Francisco","CA",94123,3995000,5,3.5,"Marina",3300,2219,1924,1211,"San Francisco MLS","Y",37.8004845,-122.4415141
3139,"MLS Listing","Condo/Co-op","San Francisco","CA",94107,850000,1,1.5,"Central Waterfront",835,1228819.79,2009,1018,"San Francisco MLS","Y",37.7596716,-122.3908629
3140,"MLS Listing","Condo/Co-op","SAN BRUNO","CA",94066,515000,1,1,"SAN BRUNO",680,1228819.79,1972,757,"MLSListings","Y",37.619843,-122.428366
3141,"MLS Listing","Multi-Family (2-4 Unit)","San Francisco","CA",94110,2350000,4,2.5,"Eureka Valley/Dolore",2600,2495,1926,904,"San Francisco MLS","Y",37.7577497,-122.4237444
3142,"MLS Listing","Multi-Family (2-4 Unit)","SAN JOSE","CA",95112,950000,3,2.5,"SAN JOSE",1767,5830,1906,538,"MLSListings","Y",37.3441548,-121.8786526
3143,"MLS Listing","Vacant Land","Oakland","CA",94607,550000,3,2.5,"West Oakland",2091.53,5406,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8115271,-122.3005747
3144,"MLS Listing","Condo/Co-op","San Francisco","CA",94105,1495000,2,2,"South Beach",1166,1228819.79,2004,1282,"San Francisco MLS","Y",37.7868803,-122.3934978
3145,"MLS Listing","Condo/Co-op","SAN JOSE","CA",95128,459950,1,1,"SAN JOSE",658,1228819.79,1988,699,"MLSListings","Y",37.312987,-121.938952
3146,"MLS Listing","Condo/Co-op","SAN JOSE","CA",95110,705000,2,2,"SAN JOSE",1133,1228819.79,2005,622,"MLSListings","Y",37.3635311,-121.9146463
3147,"MLS Listing","Condo/Co-op","SAN MATEO","CA",94401,489000,2,2,"SAN MATEO",1140,1228819.79,1988,429,"MLSListings","Y",37.5661064,-122.3279541
3148,"MLS Listing","Condo/Co-op","Novato","CA",94945,345000,1,1,"Novato",624,436,1989,553,"BAREIS","Y",38.096868,-122.565595
3149,"MLS Listing","Multi-Family (2-4 Unit)","Oakland","CA",94609,799500,7,2,"Oakland",2734,2800,1912,292,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8223992,-122.2700079
3150,"MLS Listing","Multi-Family (2-4 Unit)","San Francisco","CA",94114,2750000,5,4,"Eureka Valley/Dolore",2982,2713,1973,922,"San Francisco MLS","Y",37.7578981,-122.4399424
